Stage,N1,N2,N3,R,W
W,0.022851526395760855,0.0033425974672256667,0.0001875166771634557,0.08911445520190486,0.8845039042579451
W,3.785607309145003e-39,0.00030835775099544225,0.0005964560633770571,0.002833058223853022,0.9962621279617744
W,1.576184723343751e-08,7.149967147402939e-08,1.3579507269525255e-08,2.243614912101367e-07,0.9999996747974828
W,4.082767988499133e-59,1.461315286029587e-11,3.111557372480386e-12,7.793790818459105e-11,0.9999999999043374
W,2.481548598743637e-08,2.3339928985326e-07,2.330206666781732e-08,1.2796050599433727e-07,0.9999995905226515
W,0.0042116918946602175,0.039092116659771844,0.008894465375467973,0.02825804712152632,0.9195436789485737
W,6.307413550877043e-50,0.008496035144195908,0.013864853290447779,0.02749063088832031,0.9501484806770361
W,1.1867981242654893e-11,0.0018435946936800362,0.012082545814703746,0.009917832165016209,0.976156027314732
W,0.22972732408343904,0.1402122155075141,0.009394194684417113,0.0011272552230391236,0.6195390105015905
W,0.10989275312040296,0.1804563840414312,0.006705553346631484,0.002449144530286991,0.7004961649612474
W,0.03495210561153814,0.020156865840091385,0.04095043350619665,0.0075052669100016305,0.8964353281321721
W,4.8352468891583167e-08,0.01527717466109094,0.10222250565625483,0.0085256811982204,0.8739745901319649
W,0.020594600645845448,0.013030015347397925,0.15586878369785695,0.0002700883509680234,0.8102365119579317
W,0.16867408852228274,0.39830868662679003,0.029926931581391102,0.0025086893221616413,0.4005816039473745
N3,0.016045171608987305,0.1208385896293745,0.5360712495382985,0.005256043714166458,0.32178894550917303
N2,0.041391180074682316,0.6849950228896328,0.03964731358810526,0.002202569812052993,0.23176391363552662
W,0.03413448285020167,0.2831687521939983,0.010714583201192658,0.001827454518121007,0.6701547272364864
W,0.011732454382222769,0.26323643644853173,0.008710311068263758,0.0029947151366823384,0.7133260829642993
W,0.02939560592466868,0.12931016368407777,0.006644068567170407,0.01082202625115156,0.8238281355729317
W,0.031124715331861407,0.45116712799187847,0.00622873267147547,0.01775830420068323,0.4937211198041013
N2,0.052514338770571094,0.6002086464878308,0.007799784109514726,0.04050765965071566,0.2989695709813677
N2,0.051285066036983074,0.4880667686680229,0.002199905872188731,0.14582975956044233,0.31261849986236295
W,0.015197276773655522,0.37966805979667834,0.00261351030102976,0.012575857182616092,0.5899452959460202
N2,0.04287904318722102,0.7850488036115143,0.033661934614798265,0.06858606785196501,0.06982415073450138
N2,0.03602494969506509,0.8004529226751371,0.00587038156565729,0.008914247989387381,0.14873749807475314
N2,0.1240187561864221,0.5072743475931139,0.00478379431710982,0.01466330197907304,0.34925979992428136
W,0.0535107969910083,0.34538152959309715,0.004836325411381968,0.0074017721448480156,0.5888695758596645
W,0.03399754037601285,0.4260398244958738,0.0012108913807925164,0.006645188950645543,0.5321065547966753
N2,0.070827296857076,0.7197148807656366,0.0061081272969698034,0.006774392464720979,0.19657530261559664
N2,0.031080456957431394,0.8475344180551779,0.002718501001579046,0.003856357686987957,0.11481026629882352
N2,0.037693735792881794,0.867794019752208,0.0014011600063274553,0.00956913724168247,0.08354194720690035
N2,0.016658524155243947,0.9141087538442697,0.00307422855612191,0.0028655142196427493,0.06329297922472198
N2,0.05286556494913017,0.670207632490743,0.0013223394339021025,0.012292288115675256,0.26331217501054954
N2,0.11029239097221331,0.5004166818518976,0.002214766686905321,0.023836284909011064,0.36323987557997267
W,0.010692559491832556,0.12051672484587285,0.14140619967471338,0.02469409329203681,0.7026904226955444
N3,0.0037538395102450005,0.12018922379281005,0.7060198501957896,0.0043967839450914275,0.1656403025560639
N3,0.011143109372013628,0.3436339732101428,0.6061876993466068,0.0007862253758040965,0.038248992695432804
N2,0.017945341145106677,0.6463486506847467,0.31950376096499505,0.0004042294098975473,0.015798017795254103
N2,0.022589424016457433,0.8388853259642713,0.11944452181845126,0.00026316282260176454,0.018817565378218163
N2,0.03774865861243477,0.7702673683301137,0.13371993133375135,0.0010869615516026995,0.057177080172097626
N2,0.030576721681774957,0.5277889726895053,0.3624135951562066,0.002631508600265788,0.07658920187224727
N2,0.0343255460246492,0.7911086026867582,0.1404700617015335,0.001465119887712259,0.032630669699346915
N2,0.022866128052362947,0.714792602333408,0.21865171976789097,0.0028302338150245033,0.04085931603131354
N2,0.07613366722131816,0.5933625315004596,0.04050077027962331,0.0032755404316800953,0.2867274905669188
N2,0.024444344039029155,0.8761772049622428,0.08213001252765854,0.001593884167810932,0.015654554303258524
N2,0.01930527097051353,0.7607212566003897,0.12022231468028304,0.0044058016885003696,0.09534535606031323
