Stage,N1,N2,N3,R,W
W,0.008146142603557935,0.002207687157708301,0.005678657573270072,0.016328981162631814,0.9676385315028317
W,0.0267847759224284,0.004130114805103059,6.597835599268518e-05,0.0007690124929417734,0.968250118423534
W,0.07598541786679097,0.008932366509167492,0.0002202624216798145,0.000513989475876065,0.9143479637264856
N1,0.52756291612763,0.26801696172943146,0.00014245413778066896,0.009222613952074644,0.19505505405308335
N1,0.5737244752457041,0.1431661406042906,0.00035313457029087454,0.034128461852303324,0.24862778772741118
N1,0.5254087513000464,0.19048072219033738,0.0018330665535997047,0.03731444908824909,0.24496301086776742
N1,0.5633966061111207,0.3164984219730318,0.0007737847895452729,0.028365545499839866,0.09096564162646238
N2,0.1801062578910334,0.7054592344007178,0.004132449257582478,0.036993584013569676,0.0733084744370968
N2,0.06818701612622796,0.8535749397368867,0.002575900477900068,0.0222905426620024,0.05337160099698285
N2,0.11119844667850155,0.8236372764837965,0.007221790740701004,0.018151849934873898,0.03979063616212731
N2,0.27404162938328464,0.6808066360397403,0.007222750883746394,0.014678626882451576,0.023250356810776977
N2,0.20387623999004148,0.7489019256287053,0.010569924130407096,0.007574286123635374,0.029077624127210707
N2,0.25752220229033285,0.6933058312003912,0.005478876342881187,0.015145461431441578,0.028547628734953284
N2,0.07915411002683105,0.8579539107438452,0.030497986077710787,0.010181614236326006,0.022212378915287035
N2,0.0458888552312528,0.8667335723891945,0.061123615373783836,0.00754935827568331,0.01870459873008568
N2,0.08382756289366292,0.8659015482112268,0.011260200677622179,0.0071560771222898105,0.03185461109519816
N2,0.028008723261346725,0.8672748981392314,0.07610643923579506,0.004638672871995959,0.023971266491630745
N2,0.033320359930197975,0.9066825376719682,0.03752681224450455,0.00643876268562966,0.016031527467699643
N2,0.02430480171647041,0.9054707278877462,0.04406467597144574,0.006704092762776659,0.019455701661561214
N2,0.10197388500487842,0.856451017276439,0.024368135551830008,0.005077257981705498,0.012129704185147154
N2,0.0386244565708031,0.8138687016727915,0.10813130771092495,0.0031477453162393316,0.036227788729241046
N2,0.040567544906670625,0.8400025072332368,0.08001530047036684,0.0026181829031243415,0.03679646448660138
N2,0.061095036823003365,0.8526453578171083,0.050295722429642704,0.0035491607554061456,0.032414722174839594
N2,0.015714511491873563,0.8440662670947422,0.09350398507908038,0.0036510328054173277,0.04306420352888658
N2,0.017513428342614764,0.8102189756401769,0.13335422183015375,0.0030487211210121446,0.035864653066042466
N2,0.010493380135681388,0.8373686126702657,0.10041851778194855,0.0051670574862602865,0.04655243192584414
N2,0.011899236309676955,0.8522833056840289,0.09818318302351056,0.002667575350058154,0.03496669963272541
N2,0.0074861873881058244,0.5925515069462167,0.3666664217580694,0.0015965517419239974,0.0316993321656841
N2,0.025280551427148898,0.7010838499507165,0.23444713536902084,0.0020000208861640787,0.03718844236694963
N2,0.01739595744464516,0.8446309644272344,0.08884806326971706,0.002768644842715111,0.04635637001568819
N2,0.04244581131965238,0.6886099761035372,0.2306239709644099,0.001726684490338415,0.036593557122062005
N2,0.016295598545104845,0.7648737716067042,0.1717405089593015,0.002888319680408859,0.04420180120848049
N3,0.007901771994870837,0.3873796291660108,0.5747509416795894,0.0014865746490114113,0.028481082510517692
N2,0.011973042495546257,0.6248810548085295,0.2967907241399503,0.003211581478384488,0.06314359707758933
N2,0.007514682421100743,0.5632412189642214,0.39802582840476597,0.0014539708483593337,0.029764299361552556
N2,0.005015017131234501,0.5606849821926685,0.3992966794263776,0.0022529055899251954,0.03275041565979425
N2,0.008687709184901457,0.5452601169721948,0.3979267780368483,0.002644186417941194,0.04548120938811425
N3,0.007402833649325183,0.37298293511412356,0.5779627040673649,0.00172708713562626,0.039924440033560014
N3,0.013208020969041582,0.3569008110362832,0.5940372372544453,0.0019085798829807368,0.03394535085724908
N3,0.01931370671200135,0.4406315616588899,0.49842989196115656,0.002478559555000377,0.039146280112951674
N3,0.014547113949029297,0.3986823777604805,0.5152676416466213,0.0029477355004615506,0.06855513114340733
N2,0.041697145516916084,0.629178512136181,0.2576431068520047,0.002479062644482324,0.06900217285041584
N3,0.006265382247124896,0.1759829450406726,0.7879006240688374,0.001465233548723807,0.02838581509464107
N3,0.010301771892527465,0.33522329904804443,0.60941940017769,0.0017600964249037693,0.043295432456834405
N3,0.003096727748451727,0.16088053827942753,0.8104246786563236,0.0010600254604963798,0.02453802985530079
N3,0.005678046481510965,0.3872248854794949,0.5603429040486303,0.001441352904184846,0.04531281108617894
N3,0.009696657349960213,0.29406503219868435,0.6527880797611152,0.001457655216602037,0.041992575473638084
N3,0.007854714210992937,0.17182830771581542,0.7745412685767165,0.001701339548136423,0.0440743699483388
N3,0.0039029577261786713,0.12913465439248703,0.8257362632073468,0.000948175157292348,0.04027794951669507
N3,0.0025005615921213226,0.11766541149367774,0.8621483897806476,0.0007153117861260305,0.016970325347427186
N3,0.0034676453727930366,0.1786961110311338,0.7870872364631664,0.0022726678523145374,0.028476339280592112
N3,0.013138381160433575,0.14014487871274928,0.827454325599619,0.002315722777638424,0.01694669174955968
N3,0.002318206600506044,0.11379672977739981,0.8657439976526354,0.0008295121530553261,0.017311553816403324
N3,0.004772300106872461,0.13942903868082276,0.8402385903431352,0.0009313286990557429,0.014628742170113899
N3,0.008662313370891081,0.09768113853833359,0.8436218572046574,0.02032806323119323,0.02970662765492452
N3,0.004751191096191699,0.11595448679860744,0.8476041503734169,0.00260663453617638,0.02908353719560757
