Stage,N1,N2,N3,R,W
W,0.0071093554423613285,0.00113982898255127,3.7329051787123866e-05,0.005118820999704153,0.9865946655235962
W,0.02986194568766559,0.010066092522596623,0.0007046769881128667,0.20156060299452017,0.7578066818071048
W,0.026346615602569217,0.05168086471802586,0.03401786881580976,0.08217221424446243,0.8057824366191326
W,5.444715099469149e-07,5.068664312301185e-07,8.7898379920373e-09,1.1002301849443098e-07,0.9999988298492023
W,0.05905012676156218,0.012624897868337983,0.02591019695514506,0.004770829424037216,0.8976439489909175
W,0.10321703631596887,0.07265638015190289,0.0006541895487443952,0.006688168618017818,0.816784225365366
W,0.014916129546680602,0.05374767963400522,0.01960116893287043,0.004238758721812361,0.9074962631646314
N3,0.025812439431225024,0.09492033843645943,0.5298706532182486,0.0018490639311496647,0.3475475049829173
W,0.01227154762786285,0.0025000269894328696,0.006408625592668628,0.0053252450108167695,0.9734945547792189
W,0.039327245909416886,0.037139753326450975,0.006026898229124814,0.0006761835751517191,0.9168299189598557
N2,0.04222783293533036,0.6163818440135926,0.038263119743241786,0.00036745704752517923,0.3027597462603101
W,0.14307316625439256,0.22742730072068004,0.011800494620464393,0.003622322247166061,0.6140767161572969
N2,0.03308549836060566,0.4419300083670872,0.2407421732500353,0.0009047478090215447,0.28333757221325034
N2,0.0395956660611101,0.7297784539100953,0.06850617320298148,0.004806486356640839,0.15731322046917234
W,0.025291667440057862,0.2838190232238885,0.05448191905692153,0.0033581585734608066,0.6330492317056712
W,0.022311440604509663,0.05103242984490084,0.2353289179463073,0.0012868908678675837,0.6900403207364146
W,0.007482958771694767,0.10653362596191078,0.07356219056555297,0.0006144030139708654,0.8118068216868706
W,0.02777480057703971,0.2606445905936644,0.03915799025484371,0.0005797443421893573,0.6718428742322627
W,0.047207942416091164,0.29143820720308133,0.023899266681676128,0.0008723749466031898,0.6365822087525481
N3,0.08254555282002371,0.2591878125047709,0.5254078994030541,0.0018551720560027718,0.13100356321614842
W,0.07362952159418673,0.3586936635312018,0.01723433569655026,0.0015830661299876736,0.5488594130480735
N2,0.036690794754148555,0.7019474556965866,0.023568085377458532,0.0014064881068705719,0.23638717606493578
N2,0.05768641518078804,0.5908930466702838,0.029212724493564452,0.014148986062580299,0.30805882759278347
N2,0.0465035216793272,0.6120794801892847,0.022652540362536208,0.005889340924402586,0.3128751168444494
N2,0.02239704047117728,0.6889854150639092,0.04700101355743442,0.002652517992258178,0.2389640129152211
N2,0.028355194618902086,0.5599702930201115,0.0751565404096798,0.003484257703483235,0.33303371424782335
N2,0.15032952280925563,0.3949452800685251,0.06486412978120075,0.001255522642333395,0.38860554469868513
W,0.05404414819637059,0.32471814855647996,0.08582955099229526,0.0014402476801813153,0.533967904574673
W,0.05139591739448821,0.31038954415924835,0.07853851550709323,0.002720395397577371,0.5569556275415928
N2,0.02856307881025568,0.5405111782766289,0.01957348924292136,0.005747207916183983,0.40560504575401
N2,0.09120379887605888,0.46681692500124805,0.027282456977474497,0.0018779196808807559,0.4128188994643378
N2,0.018275095817573958,0.5942822950250984,0.0864438800902115,0.00041536184687883214,0.3005833672202373
W,0.18877117849376354,0.34817229732750876,0.02530789098035634,0.0023889206419918873,0.4353597125563795
N2,0.017440315810618657,0.6137060863229133,0.04206886062322044,0.0007178725023303274,0.32606686474091723
N2,0.04605574981935992,0.7098304964827582,0.0015830283090711736,0.0018392038605634091,0.24069152152824735
N2,0.025330210871865665,0.4756203764993665,0.11174487919907593,0.0018408864688478574,0.38546364696084395
N2,0.021723139532705896,0.6782113538460508,0.11370285854573389,0.005541340825675769,0.1808213072498338
W,0.011828640399445861,0.29790743579345746,0.10638183136549133,0.0010626756671549672,0.5828194167744504
W,0.024667990194263342,0.34876259499797957,0.056356780489559895,0.027122011356073825,0.5430906229621234
W,0.012040544658891317,0.3333949319245763,0.1852886155140049,0.006255009500695936,0.4630208984018317
N3,0.011345671320710841,0.36314289109414055,0.47271092299313705,0.0039283368068829885,0.14887217778512848
W,0.020922777629778747,0.40062761728375634,0.13967632654040316,0.0029034957919620488,0.43586978275409965
W,0.006658792555637781,0.19075482119042836,0.021816195711937554,0.0011408911286988402,0.7796292994132975
N2,0.02753190332875143,0.6132924391551589,0.04806587396790612,0.0029805433708625056,0.30812924017732096
W,0.00314674164874552,0.21533319793470712,0.0523285110486144,0.00040212277441836064,0.7287894265935145
N2,0.07729464495909215,0.634008659304781,0.012257989671576725,0.003119545965084352,0.2733191600994659
N3,0.020360716121669974,0.061074956575219295,0.5994728028336949,0.14370424556869907,0.17538727890071668
W,0.05534021637164701,0.15340911641039748,0.009512452731204603,0.004658077928026181,0.7770801365587248
W,0.05049543794717282,0.10632757807023507,0.005963483353845829,0.00099087119513964,0.8362226294336067
W,0.020074114928356875,0.059837430537557086,0.010624876639106478,0.0010160785873727866,0.9084474993076067
W,0.0379620327371394,0.1681111099755503,0.014872621105368068,0.0036052967601817544,0.7754489394217605
W,0.019901515111481555,0.31926616806603025,0.010882851858481653,0.001443961766225067,0.6485055031977814
W,0.009510095093660924,0.31067377834453724,0.015235041732416433,0.002725280688310609,0.6618558041410748
W,0.022011500124670225,0.2567341068698577,0.009135371054567378,0.0025244111837872834,0.7095946107671174
N2,0.02978049835162236,0.5468316741451069,0.02307609011996254,0.015248776501417427,0.38506296088189074
W,0.022555241746028725,0.30537277138135205,0.020369554289352044,0.015229467388693381,0.6364729651945737
W,0.07203098132395412,0.1906961115394335,0.005186620816810079,0.028609045064129923,0.7034772412556723
W,0.017881515245057284,0.18054890130572854,0.0032908832911203527,0.0084425993162716,0.7898361008418223
N2,0.06480922441707325,0.5311931792094656,0.009249957698656283,0.006226060361015765,0.38852157831378903
W,0.054499944804728945,0.3159061497459411,0.001291398290688753,0.012361748415435038,0.6159407587432062
W,0.02214438677149556,0.09101407892015448,0.0014088145780162785,0.005330938071704849,0.8801017816586288
W,0.011916881598453959,0.18341876436892748,0.0013949043293896978,0.00179841558291748,0.8014710341203114
W,0.024645610870574708,0.44631789534474753,0.005044132567117189,0.006963173412851864,0.5170291878047086
W,0.04120788731793733,0.4050331555706918,0.000860782041319059,0.02070192554771669,0.5321962495223351
W,0.02691474132964272,0.22080573533939313,0.0027213673249048024,0.014277696962280432,0.735280459043779
N2,0.0996868788731808,0.46549565269179916,0.0027701518572655743,0.028497023430587895,0.4035502931471665
W,0.18826431633659343,0.3768397123182567,0.003483783058542554,0.03033241043580982,0.4010797778507975
W,0.07375938865294582,0.05668749884834438,0.0011154505994156476,0.013558679415694622,0.8548789824835995
N2,0.06891048161871136,0.605845046381654,0.003884898351680872,0.018850155995429274,0.3025094176525244
W,0.0021584099465092087,0.04858042921812125,0.026810039609905537,0.0021785234891719425,0.9202725977362921
N2,0.06647053240284057,0.4707509034871779,0.02240605510934246,0.00665389479211436,0.4337186142085247
W,0.049569844478270224,0.1542219487011936,0.001096670028678923,0.010217367855783142,0.7848941689360741
N2,0.04974637246653497,0.5420287788111138,0.005093234479334195,0.014905511723826998,0.38822610251919004
N2,0.03330422360004696,0.5485873736336259,0.009603240851055834,0.007698384824443464,0.4008067770908279
N2,0.04441969773889767,0.7614297276533128,0.002644905425678726,0.007188736917814409,0.18431693226429624
W,0.03374575983264486,0.17831292436094814,0.0012869065881439918,0.01198245878944569,0.7746719504288174
W,0.17422697445042742,0.22399900779163887,0.001993009323747212,0.04498207392774609,0.5547989345064405
N2,0.2019229123865663,0.44179767461161956,0.0020020245349747674,0.028010130317915632,0.3262672581489238
N2,0.16932115093291505,0.5312143079544993,0.0019670042173900175,0.026004493754883246,0.2714930431403124
N2,0.10138723138251328,0.43599734044248906,0.0034471079088980176,0.07787148591762537,0.3812968343484742
W,0.006872192542746854,0.008945709452508551,0.0027099075317767803,0.047141547356788,0.9343306431161799
W,0.01573302653751445,0.05591472823154103,0.026404823065417065,0.0023565271017495907,0.8995908950637779
W,0.07861597263396958,0.10070469628879347,0.0023759943255663315,0.00464882443399328,0.8136545123176774
W,0.03428814546871942,0.033832196222391614,0.008952100445660686,0.0018026372488073477,0.921124920614421
W,0.017987370851530078,0.08635423060033412,0.0554245834970305,0.0018253893390167003,0.8384084257120887
W,0.03233889185296104,0.36539821167750497,0.13213950292553367,0.005865682723145425,0.4642577108208548
N2,0.02487156071838705,0.6538535161508632,0.16461281095423072,0.0017720689204575987,0.1548900432560615
N2,0.11194678991665626,0.6452600139559405,0.03585900475831072,0.0049446223954023654,0.20198956897369003
N2,0.015552716917788452,0.6832167363426791,0.20762358025110503,0.011199751283656445,0.08240721520477111
N2,0.010898547321719321,0.7377405898372569,0.08895835061603274,0.0321751037062373,0.13022740851875395
N2,0.007386840275612691,0.7609387975783493,0.09343993738340088,0.08752047361697318,0.050713951145664064
N2,0.019299736896976394,0.6306086435986202,0.10079667412763593,0.17077560190125043,0.07851934347551695
N2,0.009384058669361824,0.68249645072248,0.05679662220349519,0.17303945807658147,0.07828341032808146
R,0.01536168951782099,0.41937116484503295,0.07661407733454412,0.4338317774107034,0.05482129089189851
R,0.017526111047814978,0.4036951665076234,0.025032811521375375,0.5321947334534006,0.021551177469785684
R,0.012316220090011125,0.3797207563837568,0.03559467675461811,0.46755696375479294,0.10481138301682107
R,0.005825477568828259,0.23766747502715077,0.1828916261000502,0.49838106920606345,0.07523435209790735
R,0.007428394644812972,0.23924888359934976,0.12080389987706676,0.598144419658064,0.034374402220706646
R,0.005317918078419711,0.2137571405385861,0.09352338439713999,0.6182856276992492,0.06911592928660508
R,0.006617460061735435,0.27064358686748224,0.05394449765404793,0.6397509599873432,0.029043495429391036
R,0.004261904991974491,0.2874662321422233,0.13804085273888314,0.5324938402528575,0.03773716987406163
R,0.003335501583812208,0.25406671764910466,0.051908095960097635,0.6682451199769142,0.02244456483007124
R,0.004811625185388087,0.25309382351042115,0.05832167987971547,0.6709281596197852,0.012844711804690042
R,0.0052083191561097895,0.26672687886259416,0.11575504300492721,0.5918257600121368,0.0204839989642319
W,0.0057238625085161395,0.12256388569030867,0.10213402989116159,0.14963170796500155,0.6199465139450121
R,0.010738805773065243,0.25325538732552316,0.048862543171268105,0.5633494078938651,0.12379385583627843
R,0.01287568976370955,0.2382931154651009,0.0701075863914883,0.5763001082485396,0.10242350013116161
R,0.02984494873882629,0.3824271582809788,0.05626994392989375,0.49812633610895557,0.033331612941345505
R,0.010023085895240662,0.23368236405097045,0.05464270425330675,0.6895482560304118,0.012103589770070262
R,0.012583843243849072,0.3063996254397853,0.029932552708103646,0.6372486730181697,0.01383530559009227
R,0.005630643882272013,0.21389232985772222,0.029409807815297145,0.732396793324743,0.018670425119965764
R,0.003069260692830769,0.2918975289379138,0.04713878701527775,0.6136131781038756,0.044281245250101964
N2,0.004746471187423276,0.5512145393587087,0.037109723099316254,0.30710657673887953,0.09982268961567231
N2,0.016128848806033037,0.6177139815435938,0.11536423279768601,0.1998692883377352,0.05092364851495191
R,0.004908470089926705,0.31708723090768465,0.02427210710288068,0.6198089934651557,0.033923198434352125
N2,0.009122761451117881,0.7916817019803274,0.09740418220407507,0.04588380432918153,0.055907550035298105
N2,0.009187717643746521,0.7062311354806945,0.24373404409125726,0.010143328333803298,0.030703774450498513
N2,0.004817450881498641,0.903133214539448,0.06294406040377873,0.0015332461821248628,0.027572027993149853
