Stage,N1,N2,N3,R,W
W,0.02335737106137001,0.013314059355768137,0.0010410509361198125,0.21414898981180036,0.7481385288349417
W,0.005879212969419583,0.001728807036970025,0.00033562418656014014,0.0029645601605103613,0.9890917956465398
W,0.03299658263521418,0.005582588652897397,0.004082672452886762,0.18338399288189525,0.7739541633771063
W,0.0009713767530760558,0.0009247278986298672,0.0030352447453719515,0.001540865714616085,0.9935277848883062
W,0.1957879132179377,0.003215880923885256,0.006803817777935624,0.005670228899973251,0.7885221591802681
W,0.020517976440606663,0.007731852075770239,0.0031748142690971233,0.0024151083257801793,0.9661602488887457
W,0.016515765562380075,0.026902643921592456,0.06352692487437812,0.003154540518194518,0.8899001251234547
W,5.071508626242195e-68,2.1938701563415055e-08,1.3782225725787773e-07,1.4207513181097672e-08,0.999999826031528
W,5.991561995996731e-08,8.819428855076851e-07,1.6800663982895043e-06,1.7875682016269772e-07,0.999997199318276
W,0.013574183119955324,0.01766081052556221,0.09541959651665809,0.003168220714462941,0.8701771891233614
W,1.1497243582188022e-09,0.05513798383840372,0.129164293462038,0.009092399275203946,0.8066053222746299
W,0.008586365982588075,0.0345649485401583,0.19830818201709868,0.3538991088292401,0.4046413946309149
W,0.06888367287196225,0.09984467243877057,0.007405296657678683,0.0054143605280828205,0.8184519975035056
W,0.006914230141043627,0.041933499260488116,0.005645314498437433,0.0020573627759547775,0.9434495933240761
W,0.008090894499451717,0.0825614796248979,0.0022991732692246754,0.0022980426297811857,0.9047504099766445
W,0.04480838280039467,0.12847745873698604,0.01724031729573905,0.028036929857473854,0.7814369113094064
W,0.027731384363502292,0.153481199585324,0.019202538437809995,0.027920989395500605,0.771663888217863
W,0.04988132033870587,0.2711570206067116,0.017480762480086506,0.0330184852968392,0.6284624112776569
W,0.0139769246675333,0.118482477114524,0.011644143901263695,0.0038653791622000598,0.8520310751544791
W,0.034991953206540506,0.09312103863351862,0.014186239855925176,0.011851903839361818,0.8458488644646539
W,0.027733364002571485,0.4497518899398314,0.007521510926038777,0.011614826348069962,0.5033784087834884
W,0.016714367561745633,0.032114537706143025,0.008049996581255036,0.004891647266083449,0.9382294508847729
W,0.018196318230692895,0.10579277067261494,0.001027763559758458,0.011765344494543561,0.8632178030423902
W,0.020052077971619467,0.05850655733665597,0.00071394354329157,0.018887931250628997,0.901839489897804
W,0.030852822550650156,0.16573663246093853,0.0020260141213573665,0.02359289710874627,0.7777916337583077
W,0.033233615908917165,0.13368264696199775,0.0011358242126087018,0.03141227486003167,0.8005356380564447
W,0.03165161502499714,0.2418918813467212,0.0031978255093063623,0.012609633581452432,0.7106490445375229
W,0.0254348699779181,0.12682455623462616,0.002118629051615307,0.013411296506947203,0.8322106482288932
W,0.04967976827075479,0.21389693163539417,0.0015585132174754945,0.04367997991165936,0.6911848069647162
W,0.031553719218481616,0.2184799367076231,0.003009170714191847,0.010438672524227947,0.7365185008354754
W,0.022388474060576785,0.2666443641200975,0.009588670484273682,0.006182789652791203,0.6951957016822607
W,0.05653230243736967,0.20850778090335184,0.0038066387975666366,0.011785389920220025,0.7193678879414918
W,0.08259250337229174,0.39679772574957123,0.0037023246037406806,0.030148797978789898,0.48675864829560644
R,0.012261732956707091,0.030115861696534397,0.03324305125806108,0.7255667679601987,0.1988125861284988
W,0.0707807950841377,0.3016449207784242,0.026154057737517195,0.007440428586947367,0.5939797978129735
W,0.05224272852761152,0.054285918401543336,0.002543402411566505,0.02371520202375922,0.8672127486355193
