Stage,N1,N2,N3,R,W
W,0.1703685711437709,0.05125308169708688,0.0015812094932601826,0.018969284710291832,0.7578278529555903
W,0.04093516981916877,0.01236906458099037,0.00016410174320606553,0.0009088468379271154,0.9456228170187077
W,0.29141348328113165,0.027024443830575333,0.00019103416925273935,0.002719350667054303,0.678651688051986
W,0.1148112358707571,0.05556433498668822,0.0015990327009714877,0.002763108198379821,0.8252622882432034
W,0.029816568264205118,0.05016225596991882,0.013758191803386494,0.015484581776750512,0.8907784021857391
W,0.0619349766882596,0.02592909309104301,0.009462752565939574,0.0022784099251898495,0.9003947677295681
W,0.028162497533247257,0.0334073395822486,0.015249210821812562,0.003381585981035082,0.9197993660816565
W,0.14041546370149505,0.04700337110635795,0.006771921742638664,0.28779192509827056,0.5180173183512378
W,0.037499161721062255,0.023345117206269028,0.0064261704850627046,0.06804373568139221,0.8646858149062138
W,0.042691406752364706,0.02402734562535723,0.006632642946173981,0.005771174237729716,0.9208774304383743
W,0.08194976072088604,0.013071024804550975,0.000428633035164834,0.004204430963489273,0.9003461504759089
W,0.015459106194065014,0.012981192177165526,1.6770412464599805e-40,0.003055268650930846,0.9685044329778385
W,0.0709271215302,0.03978482164374362,1.1583663687595573e-40,0.022931312106319598,0.8663567447197367
W,0.24773424486177503,0.08699626780075179,0.012164064208023562,0.0533799984883203,0.5997254246411293
N1,0.3417332151184479,0.1268015549371271,0.017463579757029078,0.18573803028489078,0.3282636199025052
N2,0.13911400231174617,0.6733454144463051,0.004072578657834096,0.10690412862190743,0.07656387596220722
N2,0.13588969484770005,0.7155362839134087,0.01983878470503225,0.018314922505213767,0.11042031402864538
N1,0.7649206598827183,0.18908395824917723,0.004336300254214893,0.034071274508163114,0.007587807105726609
N1,0.6529857707080354,0.2979029896941142,0.00945439174890523,0.02634502490759797,0.013311822941346986
N2,0.27253078724639385,0.6599686098204512,0.013861086750864728,0.03381673849726634,0.01982277768502391
N2,0.16222866600664015,0.756155187130042,0.0087117794378442,0.011889832695943991,0.061014534729529474
N2,0.16053786474731171,0.7549244776799737,0.02128275544163334,0.02531398973977791,0.03794091239130322
N2,0.05413386396773121,0.8973255334256387,0.02553723018034552,0.005539761674334685,0.017463610751949885
N2,0.06713932924833502,0.8541873687236414,0.015548920846575385,0.017319770806031438,0.04580461037541677
N2,0.0445181729053893,0.8776441948732255,0.03216375196039592,0.019408075891746427,0.026265804369242703
N2,0.05017465384362145,0.8579543032020227,0.013024569202356305,0.014982044573770729,0.0638644291782288
N2,0.04687155559235297,0.8862473272543593,0.039670996719729706,0.006132972934931545,0.021077147498626676
N2,0.021493693823318567,0.9086363203239367,0.007369466607132992,0.0063386676881910745,0.05616185155742088
N2,0.007189334753248671,0.9786577049207181,0.005850420668104305,0.002318659965604389,0.005983879692324186
N2,0.00793928114067296,0.9566116814968126,0.016491371576687622,0.003263563794490364,0.015694101991336497
N2,0.04175221885584449,0.8851467052084875,0.03805468912584905,0.0067711627706808185,0.02827522403913834
N2,0.015236664140866416,0.92567937623736,0.014933659441358703,0.0050521711219964705,0.039098129058418425
N2,0.00333541226084532,0.8551810873103813,0.12218808890109123,0.0024391531532055475,0.016856258374476466
N2,0.012164457956830849,0.9339162785751485,0.031020417077501004,0.00234824235357639,0.020550604036943407
N2,0.03151790640805087,0.782079401704223,0.1290522614083196,0.003955380429172244,0.05339505005023425
N2,0.11039647923489479,0.8272557326369899,0.023677542057163544,0.010152279315210169,0.028517966755741454
N2,0.03369886760822177,0.9363515107202268,0.006767059879164524,0.007180690228354024,0.01600187156403299
N2,0.014541078931832992,0.9379252731166186,0.03300434421869295,0.0025723018108269927,0.011957001922028374
N2,0.0177375895275005,0.9044683521003146,0.05804069839426693,0.002578617166937628,0.017174742810980293
N2,0.0032860642601695864,0.960109692592246,0.02133751025660224,0.0016753589908959407,0.013591373900086088
N2,0.003527031155628023,0.8617811513972717,0.11759730884177509,0.003217848190331556,0.013876660414993785
N2,0.004712680627272491,0.8943479978198433,0.07807231536547712,0.0026977881341801006,0.020169218053226922
N2,0.003918242812828217,0.8607587741119967,0.10974015114111167,0.0015383749342733073,0.024044456999790215
N3,0.0008334824666660518,0.3191514151861993,0.6743759410813561,0.0006901552306388896,0.004949006035139507
N2,0.006835522057067042,0.8240773269914684,0.15181563673570372,0.0015026730874687193,0.015768841128291917
N2,0.0035019132571959483,0.6479060229495835,0.33486765871312807,0.0013539339768773111,0.012370471103214972
N2,0.010941340355406668,0.8948015215533267,0.078257271374733,0.0011878498018970658,0.014812016914636688
N2,0.0009714492002615874,0.7728830260911361,0.20014590921597425,0.0009228413586823213,0.025076774133945767
N2,0.018063905419667813,0.9100373077220292,0.06119668376188112,0.0012693576138607264,0.00943274548256103
N2,0.009323526288574106,0.9296106282479848,0.04469164084613374,0.000841636629773703,0.015532567987533816
N2,0.00834833157472985,0.5382604251679104,0.4449209721435127,0.0014630063000521955,0.007007264813794889
N2,0.005100530476220434,0.5987377914256927,0.3843253603659969,0.0010740838033314268,0.010762233928758627
N3,0.0009761219857582435,0.30489938679402956,0.6887647832267717,0.00061410910443223,0.004745598889008299
N2,0.002969319811638138,0.6316731145677623,0.3479119689456457,0.0009869546541859367,0.016458642020767928
N3,0.00032448837984519626,0.1366463165154798,0.8571979765563594,0.0003482492082727684,0.005482969340042763
N3,0.0003028297751552275,0.21899021512221686,0.7746217560753161,0.0005750123509016814,0.0055101866764099726
N3,0.0006526746532261252,0.3150358890862699,0.6741480238675029,0.0005229922590330237,0.009640420133968068
N3,0.0005143823314741977,0.18645222138913975,0.8087562825187428,0.0001726701105825711,0.004104443650060894
N3,0.00029445751470535985,0.1155195357531489,0.8829552145590026,4.830809540838881e-05,0.0011824840777348367
N3,0.0004645606121436283,0.11652701255199033,0.8794704595650991,0.00011093808114663478,0.003427029189620322
N3,0.000654948569797771,0.20549497889896393,0.7829875029919098,0.00014849333290017724,0.010714076206428337
N3,0.00015567088279080655,0.08020516351220458,0.9177899023557033,4.123750691069756e-05,0.0018080257423905486
N3,0.00022042403982980465,0.07040738221457843,0.9267912125722388,0.00011211880984195942,0.002468862363511153
N3,0.0004595328327174423,0.09939181312161775,0.895383859614389,0.00035643169241863793,0.004408362738857056
N3,0.000810427719321721,0.16648196231726578,0.824682769069434,0.00042370864995053384,0.007601132244028033
N3,0.00024769451090303734,0.05904828296383849,0.9373244104082074,0.00018461417933336098,0.003194997937717964
N3,0.0005670387348821312,0.16432817635779676,0.8285526580835363,0.0002468846025194924,0.006305242221265296
N3,0.00028798096367973396,0.10151863920084087,0.8953268294120638,0.00017925089577992706,0.002687299527635593
N3,0.000887549022462203,0.15282000051990144,0.8355520379913524,0.0006141516858232314,0.010126260780460658
N3,0.0005980947786720086,0.16417636566195573,0.8295811867385406,0.000340114434138869,0.005304238386692665
N3,0.0005219181256707739,0.1253260772427077,0.8693776554828069,0.00020981867204504943,0.004564530476769657
N3,0.0008297873715208418,0.21151369489764957,0.7800911907031343,0.0002549000067196828,0.007310427020975542
N3,0.0003692503713532141,0.08655604602462891,0.9096589243344294,0.00014351238616839556,0.003272266883420161
N3,0.00031930645871889804,0.11119601079226721,0.8853906529608415,8.18857248299114e-05,0.003012144063342366
N3,0.0004101085763703104,0.10239897213116561,0.8944245052475472,0.00019932584268287759,0.002567088202234024
N3,0.00048556207552259977,0.10831537559597411,0.8865965512741506,0.0003459336412194451,0.004256577413133322
N3,0.0005006683560589113,0.1286774839663209,0.8602032038409138,0.00038311186670935923,0.01023553196999712
N3,0.00037075303712454436,0.09140963711034228,0.9005379658010283,0.00019921569612571456,0.007482428355379151
N3,0.0004745068816614043,0.17869291378304142,0.8106772100035472,0.0003014877842989821,0.009853881547450889
N3,0.00032226598709551407,0.07033929337588743,0.9213986883603049,0.00030448441684039233,0.007635267859871554
N3,0.0008342907343579338,0.17117861050656008,0.8148250606603455,0.0004731652805992735,0.012688872818137244
N3,0.0004674318702781421,0.11051959487364761,0.8773618731675643,0.00044864523051058703,0.011202454857999417
N3,0.0003931038705576462,0.14826690930179598,0.8403573682570313,0.0004068049840475007,0.010575813586567446
N3,0.000449104248065655,0.06735889673210373,0.9254753330297932,0.00035599605451538247,0.006360669935521901
N3,0.00024297342458293785,0.09505952972448982,0.8958502489668799,0.0001961244102315202,0.008651123473815718
N3,0.00020740003163653427,0.08231987429544074,0.9108421712976243,0.000148237725585105,0.006482316649713355
N3,0.00044446906253261105,0.10738579218934438,0.88115407101757,0.00035992930952881565,0.010655738421024196
N3,0.00025798155005980094,0.09521122147869163,0.8912299648209031,0.00016495554740906406,0.013135876602936367
N3,0.0031185361142031793,0.08323783138614559,0.7647857932847055,0.04106026957170962,0.10779756964323595
W,0.023130757317875457,0.04221229067289713,0.0245554118185957,0.01636140700647328,0.8937401331841585
W,0.04823427649385422,0.03853881715614024,0.012454544772491931,0.1961969909092581,0.7045753706682555
W,0.1292971330420673,0.08643665772487993,0.0036223999028518654,0.11739434981607363,0.6632494595141273
N1,0.4219384514550228,0.38715001630362117,0.007267304475351929,0.045964794556309876,0.13767943320969434
N2,0.30225683620871124,0.4965542843747813,0.003647123079557453,0.023386776949835666,0.1741549793871144
N2,0.1004898495432565,0.49086067831544195,0.0012113893639488702,0.012273501983658501,0.3951645807936942
N2,0.07204850811995583,0.8144278569943133,0.005302282894550036,0.034700659802702656,0.07352069218847813
N2,0.04582925425955415,0.9061935991661615,0.005117922309276302,0.01774902666564802,0.025110197599359993
N2,0.043592447172430264,0.890380818760832,0.011140049890787818,0.01972596301462969,0.0351607211613203
N2,0.04918349302269212,0.8960793735259801,0.006487765579334065,0.01953076316369288,0.028718604708300757
N2,0.0376652293606101,0.859510272501589,0.020627475336904465,0.050785157205738445,0.03141186559515784
N2,0.027729732971972135,0.614305928368716,0.01953780225463574,0.2140973552857916,0.12432918111888462
N2,0.011272592849436975,0.824693894526182,0.05587092844654915,0.05806416047616089,0.050098423701670974
N2,0.013357895721351426,0.6782549789679343,0.2365167651364117,0.04244045563085027,0.029429904543452255
N2,0.012636092772608963,0.6012818288306778,0.2600304945027965,0.05132543770243132,0.07472614619148535
N2,0.038044703383528146,0.5803212040054371,0.053310618251117735,0.045117151025526485,0.28320632333439055
N2,0.016681434077966628,0.6467317030935963,0.2699157258774058,0.008749108811301644,0.05792202813972964
N2,0.009745431412916079,0.747858135623623,0.20135352092801997,0.006003507903502921,0.035039404131937964
N3,0.008268930994060762,0.3751966745358094,0.5774888995492445,0.003106492012555764,0.035939002908329534
N3,0.0033263051553462067,0.37212473711902844,0.6056195959643673,0.0016274023831773265,0.017301959378080836
N2,0.008395991734913935,0.5072925652773492,0.46159443651724513,0.0019289964662846987,0.020788010004207085
N3,0.0038835747913679845,0.3263213406592634,0.6566388688791791,0.0016677943654631931,0.011488421304726206
N3,0.0024739440049388285,0.2631303631169276,0.640258277377969,0.0509774373395921,0.04315997816057244
N3,0.004140714229699532,0.31619551593205975,0.6489887016686616,0.0035929185090536678,0.027082149660525523
N3,0.0012691888978408083,0.21076279834306624,0.7650164391294854,0.0012263637705454869,0.02172520985906198
N3,0.00036050573257483527,0.08231155592103565,0.9144037934706336,0.00023747482297784562,0.0026866700527780566
N3,0.00031277630271453135,0.08069105560264271,0.9163852459056585,0.00017202729918696665,0.0024388948897974853
N3,0.0007881906988020432,0.18301210559005626,0.7671267043005764,0.00040227782270230785,0.04867072158786304
