Stage,N1,N2,N3,R,W
W,0.027710158948526527,0.005373768486104076,0.0001993090291996509,0.0014234106929004765,0.9652933528432693
W,0.017099973574516574,0.0028676981326362706,8.297259044714574e-05,6.88217054343365e-05,0.9798805339969657
W,0.01663917968862688,0.019686950255587927,0.0014387663245440457,0.0014933619699149772,0.9607417417613261
W,0.03577115702352645,0.0307891624595266,0.00025236047997508233,0.0013088588958958237,0.9318784611410761
W,0.021251402568796405,0.048485511895088096,0.0005260863410738645,0.0022448417625359363,0.9274921574325056
W,0.02274205113175476,0.037474523857376915,0.0004858960146551291,0.0014666984660082376,0.937830830530205
W,0.017337613654780697,0.07092335312352555,0.0005491675199990415,0.001628978269105917,0.9095608874325889
W,0.1382506799528057,0.0472643788319029,0.00035893102851266916,0.0032426428015159244,0.8108833673852629
W,0.007235509856449707,0.00790323812188018,0.00025304592036575185,0.002994450383255762,0.9816137557180487
W,0.006623559239833267,0.009104741965189555,0.00045062328826762904,0.0022155178845134813,0.981605557622196
R,0.03062033672387328,0.14061009332640723,0.018933968282319438,0.4292003048533139,0.3806352968140862
W,0.06312998495550226,0.1566348682403803,0.02001950101498952,0.011714577205310873,0.748501068583817
R,0.034091068515609085,0.1199362060806299,0.012007783965360981,0.5019987468391753,0.3319661945992249
W,0.08120687473343521,0.09705586277680826,0.06267262545228486,0.0013856803853888237,0.7576789566520827
W,0.24727161504285874,0.07716063829312518,0.00047808534855318355,0.002892390535313281,0.6721972707801497
W,0.21657088995094553,0.10164544132323954,0.025697505083792958,0.005348819962513992,0.650737343679508
W,0.03491516510551779,0.10534439460431286,0.011325880245933732,0.0027511231450720202,0.8456634368991636
W,0.008565007793806496,0.125229969425823,0.014325103037904666,0.004632476693755749,0.8472474430487101
W,0.017805846616146377,0.06113301088738782,0.010851621718306377,0.003918172374569711,0.9062913484035896
W,0.056204800368805145,0.26359188377244314,0.21163318038404413,0.007170549863686332,0.4613995856110213
W,0.06815180443776703,0.15582585008423266,0.0034058454662178436,0.028562202019668522,0.744054297992114
W,0.07157646048364259,0.08681417891575438,0.0023901134705988886,0.019528478624138815,0.8196907685058653
W,0.024014470589627582,0.027375059223467207,0.002231820806881299,0.012632752165033559,0.9337458972149904
W,0.061828520572618895,0.4197962991970776,0.0396362651628063,0.007751345751396342,0.47098756931610086
N2,0.05538912496647541,0.7241434196787603,0.04740224039058713,0.016064012594159526,0.1570012023700174
N2,0.20568894895383052,0.6183775421621963,0.07773829563409518,0.033985719606692305,0.06420949364318568
N2,0.03225918935642379,0.9483208466992707,0.011161603091934407,0.002556740182990349,0.005701620669380704
N2,0.09930454087437403,0.7938844737871957,0.009788343681626753,0.08254735972169212,0.014475281935111528
N2,0.18059530322919504,0.5361103450813153,0.0050952358972307845,0.26547430495520785,0.012724810837051018
N2,0.10855775975358758,0.6401775107187752,0.0042576250888560745,0.23283587589940974,0.014171228539371554
N2,0.13548849118994152,0.5061961773297496,0.018677324705743806,0.30232141585285527,0.03731659092170984
N2,0.19774312443414346,0.5428246420349562,0.009657678578450448,0.18951939518977784,0.06025515976267213
N2,0.1073907296141459,0.7043840572816987,0.023062057731950334,0.12134758563208592,0.04381556974011913
N2,0.10042437987071771,0.575157796641944,0.03477505063443487,0.2624143919187429,0.027228380934160423
N2,0.07859998878124409,0.8033733682627431,0.03840701769038477,0.05058878663715305,0.029030838628475004
N2,0.08128442569000646,0.7367166725612622,0.04946015602461053,0.07397448150797775,0.058564264216143115
N2,0.1454044809991619,0.701531205216595,0.0462529883482226,0.08654415095489518,0.020267174481125402
N2,0.09628119151738565,0.760891521499128,0.023732957608095767,0.0739087911498486,0.045185538225542145
N2,0.2028167757490075,0.5666440599373067,0.0053292424419068936,0.18056159599877988,0.04464832587299915
N2,0.06433778673575904,0.848120811035922,0.050983002440914305,0.02177753813627154,0.014780861651133109
N2,0.05634043522880227,0.8552409650137235,0.02442144463057448,0.05262125212951855,0.011375902997381242
N2,0.06412351259229337,0.8782197704290674,0.037361055688244146,0.01037741662111093,0.009918244669284008
N2,0.04170266897157582,0.8902446912662446,0.020926857693974694,0.03479187291153876,0.012333909156666259
N2,0.08360746273454008,0.819796968018258,0.05302142793301983,0.024185562787100597,0.019388578527081524
N2,0.09388134740916719,0.7675961265138037,0.09696000808534888,0.02192649023787131,0.019636027753808887
N2,0.03615911863113896,0.8917491334106227,0.04749733804003911,0.0129688142810773,0.011625595637121657
N2,0.021532792452301462,0.7949361565091523,0.15698942522737472,0.01222415862288108,0.014317467188290557
N2,0.005864242980884078,0.9030890569307416,0.0761567077102567,0.004356891564344497,0.010533100813773334
N2,0.01700464137600954,0.8869159530131009,0.0718759484546525,0.010412699283459476,0.013790757872777799
N2,0.005825117318646869,0.7237600429427204,0.2563450924418296,0.005896233720363562,0.00817351357643954
N2,0.0030543306872976195,0.8128446240523249,0.1749668428882432,0.0033642106230007446,0.005769991749133511
N2,0.005392793128188565,0.8885072948861762,0.09436410367029138,0.003731025144800315,0.008004783170543555
N2,0.002730298341503483,0.7141138371747859,0.2721299327679842,0.0033031022814832512,0.007722829434243176
N2,0.0035213738868137344,0.8253227753255378,0.16002601031227784,0.0030893399170506325,0.00804050055832001
N2,0.0018313179023225583,0.8492476252924358,0.14037584701571615,0.0024799860544565916,0.006065223735068869
N2,0.0012126644290335234,0.689761227191271,0.30295847369424816,0.0016939982492551646,0.004373636436192142
N2,0.0029710306970976113,0.612277921034555,0.37875895792577347,0.0010355620804842337,0.004956528262089746
N2,0.0008582922731993657,0.6352117927496028,0.3574598924980885,0.0010908701555414067,0.005379152323567818
N2,0.0031927443640976092,0.7120193923139858,0.27836720066361587,0.0016524854804847006,0.004768177177816113
N3,0.001662238420080266,0.4574164135926597,0.5368174670996289,0.001175942764772126,0.002927938122859036
N2,0.0018785998436269258,0.5756770115291436,0.4167812044877143,0.0014549873158392476,0.004208196823675773
N3,0.00099415739996741,0.2962747387191154,0.6990259797164324,0.00042565264510270216,0.0032794715193821093
N2,0.002361663833637739,0.6730101419747622,0.3171319106797853,0.0007680418381411994,0.006728241673673567
N3,0.0020259788790616563,0.394211096842809,0.5978949937548887,0.0008826378531737267,0.004985292670066862
N3,0.0007308631990923356,0.23893151543274774,0.7582041018868398,0.00028557486991443994,0.001847944611405615
N3,0.000709810325579824,0.22474021786696327,0.771330847142962,0.000330940708685987,0.002888183955808951
N3,0.000986070204027878,0.2161630519717612,0.7790850545776797,0.0005490091871765316,0.0032168140593546303
N3,0.002113134646739498,0.38124288610486157,0.6107969857009318,0.0007292336520923598,0.005117759895374697
N3,0.0013505136023689243,0.22261858928854017,0.7703291396888798,0.0008948559839364145,0.004806901436274617
N3,0.0006669430190714283,0.2443347151138662,0.7510542873907262,0.0005653875568947743,0.0033786669194411966
N3,0.0007854153309092082,0.2891866350319717,0.7020557147266968,0.0009557150962632002,0.0070165198141591435
N3,0.00034276937066837824,0.18660723184794825,0.8100650052496736,0.0002494109638683796,0.0027355825678413927
N3,0.002665257851292375,0.47482465424716025,0.5066452033494022,0.0014579499336433836,0.01440693461850182
N3,0.004632310504335519,0.3635686033833329,0.6210949094298636,0.0018152199571207972,0.008888956725347197
N3,0.0012413815517910293,0.1861593668048732,0.8088135978482759,0.0005065834796379384,0.0032790703154220997
N3,0.0011690563318972056,0.19881206991427094,0.7963003564722827,0.00041003815104430905,0.003308479130504907
N3,0.0005794585003528199,0.08222405175012042,0.9144388798996312,0.00029292267021789224,0.0024646871796774705
N3,0.002438460959356268,0.3142603565374921,0.6751715946664267,0.0009824149630304868,0.007147172873694525
N3,0.0020157686566883485,0.34243468638190044,0.6396313008069797,0.0012493725255039295,0.014668871628927417
N3,0.002398118215911693,0.23169718838834408,0.75615978935111,0.0013824744048956366,0.008362429639738711
N3,0.0018151132427063636,0.4438407466930049,0.5449169697348171,0.0008931479728945203,0.008534022356577159
N3,0.000708228647265025,0.1954200271827943,0.7953593360687247,0.0006805174383681221,0.007831890662847984
N3,0.0008759799816604731,0.21915404046101794,0.7735640204213503,0.000964508493130756,0.00544145064284046
N3,0.0016048333193639942,0.2610004435541916,0.7214378263322977,0.0014712494995673098,0.014485647294579575
N3,0.0027845301905189144,0.47628330549762316,0.4805988725567323,0.0016852035528998658,0.03864808820222588
N3,0.002220345988309429,0.32104073180253173,0.6653833333593641,0.0006897604970116088,0.01066582835278333
N3,0.003270271746554112,0.3255974603973476,0.6615695085479102,0.0008221026335217014,0.008740656674666308
N3,0.0033009373768392017,0.3492774735624632,0.6248694183969398,0.000871621046658872,0.02168054961709885
N3,0.0008266117676052159,0.20564387608523213,0.7840940037879532,0.0003960671154244798,0.009039441243785012
N3,0.0004626249890827716,0.1263414034739623,0.8699282642259317,0.00020474974877489758,0.003062957562248205
W,0.018697495347787266,0.1140224147928028,0.37191368527657026,0.053864871042492914,0.44150153354034677
N3,0.0009521818237217465,0.0640286199923495,0.9223353544765605,0.00033819794236725567,0.012345645765000917
N3,0.005672969099286728,0.31075775166140307,0.652301531879991,0.0007312134662540187,0.030536533893065283
N3,0.0026841983379302546,0.19825178289138518,0.7869114891453843,0.0005554439766160504,0.011597085648684126
N3,0.00169265814059894,0.13777520073403948,0.8335155258767319,0.00838193813731299,0.018634677111316705
N3,0.0016519316939016945,0.21213516977476515,0.7718037538703169,0.0003527803237592402,0.014056364337256998
N3,0.00272273608099106,0.3445667334770861,0.6322434703310825,0.0008795740818515653,0.01958748602898878
N3,0.0012555544670549413,0.13193376509406768,0.8486719880733619,0.008546259507530634,0.009592432857984806
N3,0.0009117001546852751,0.2512376238066968,0.7408478568310265,0.0005644408565793849,0.006438378351012057
N2,0.00925910122860177,0.5047592134519736,0.44173240272823705,0.029103750737010225,0.015145531854177394
N3,0.0006034601721401753,0.12139744132635265,0.870944642486961,0.0011997382256959189,0.005854717788849997
N3,0.016005285176841542,0.30712370863714616,0.525487852954359,0.06642024442889241,0.08496290880276094
N3,0.005026477133444373,0.3351109040916017,0.6411088677640473,0.0013161139714052941,0.01743763703950147
N3,0.001400649839270017,0.1877037899139902,0.7981681993952559,0.00099485219200155,0.011732508659482482
N3,0.0014417365946852313,0.15848184164246537,0.8268329780509784,0.0011973119643683221,0.012046131747502525
N3,0.0020032940164314726,0.16875692889187038,0.8111168748588191,0.0019378911855787136,0.01618501104730034
N3,0.0015648935078311995,0.18605377225490896,0.8023716218402056,0.0018904069996305431,0.008119305397423804
N3,0.0005917447833671555,0.11921490506472475,0.8760138462678677,0.0008698244282631739,0.003309679455777237
N3,0.0011833804793567394,0.16976805042364695,0.8200331940815673,0.002380802175938837,0.00663457283949018
N3,0.002518416232902412,0.320679748928879,0.6612190420303368,0.0025800324570210815,0.01300276035086075
N3,0.0034192353814051176,0.4468940107961276,0.5214786736675705,0.009560808853797616,0.018647271301099166
N3,0.003213472278298672,0.4259975769316124,0.5404394465556851,0.006189096863140361,0.024160407371263647
N3,0.0029904577796445045,0.45385897848053525,0.5088048689734956,0.006594990843557591,0.027750703922766868
N3,0.0036144210805392285,0.365832064501085,0.6002548947156315,0.007556655454531956,0.02274196424821223
N2,0.013720445250218214,0.48012919535074067,0.44041906514983165,0.010652913597476584,0.05507838065173276
N3,0.00731894744463475,0.35726412437125976,0.5852633814022726,0.014737440548848962,0.03541610623298393
R,0.024529854670076505,0.08743141320708452,0.03487073896564132,0.5366656869024912,0.3165023062547066
W,0.03316689177664276,0.06611508656271808,0.019022749045803332,0.2382427829190879,0.643452489695748
N2,0.02722586686722686,0.3841146747556418,0.28199144536287013,0.027492890245775024,0.2791751227684862
N2,0.08532412679189492,0.5736460363117748,0.1826278113426481,0.021363763344864367,0.13703826220881773
N2,0.08811375625212635,0.6746567496607041,0.11088952231279679,0.03519274491440942,0.09114722685996324
N2,0.026607347639234117,0.5341745146583475,0.07546744844097196,0.030688598209768343,0.33306209105167806
W,0.02282429355803614,0.10947226876667832,0.03432867476710074,0.38611287102047465,0.44726189188771026
W,0.03163573344168841,0.05738759386936218,0.014649858550127457,0.19987562732539496,0.696451186813427
N2,0.15421816008445435,0.3971305309683328,0.09071649157129635,0.08017217310273293,0.27776264427318365
N2,0.16229478009842654,0.42499863415135936,0.008389683479405073,0.09033164370070021,0.3139852585701088
N2,0.09173050210135827,0.6763698850747465,0.006254936013855845,0.04468705733073429,0.18095761947930494
N2,0.07175978321686685,0.8473820849481055,0.008382465476762014,0.012744593897900247,0.059731072460365485
N2,0.14098252766530267,0.7666674950299606,0.006375175381145231,0.013275633193421114,0.07269916873017035
N2,0.14295607087971796,0.7975567529403319,0.0039702544407183744,0.012842638806118625,0.042674282933113095
N2,0.08578189173481628,0.8266488249708213,0.015290530545052085,0.008944866285489888,0.0633338864638206
N2,0.19126006352836764,0.7299007748868591,0.010644388252049816,0.01209640107941658,0.05609837225330691
N2,0.10065466862070442,0.7526572552209359,0.01619243765486071,0.09889201241788889,0.031603626085610084
N2,0.03342675797556693,0.7139973778842147,0.013479431239490046,0.20912953585411623,0.02996689704661202
N2,0.042562264028928695,0.773088487252116,0.007888325980386378,0.13435403656132203,0.042106886177247026
N2,0.04462304474691906,0.652418420041682,0.013004725417562348,0.2549986464927338,0.03495516330110273
N2,0.1262223193325809,0.6423371755747379,0.002735030083862943,0.18440198068699876,0.04430349432181948
N2,0.05953914504242935,0.7168449267139306,0.012105571815042071,0.17169898733129732,0.03981136909730053
N2,0.08120535162229285,0.8501244414929428,0.008456628026590227,0.023341026759626092,0.03687255209854796
N2,0.07361272965863491,0.611558020672289,0.014147602836930898,0.25462781854114713,0.04605382829099799
N2,0.049208478070340476,0.8696756206687689,0.026689032397820587,0.024209217438683567,0.03021765142438645
N2,0.07745033835561074,0.8349901106444749,0.009575943226928412,0.024686547810949134,0.05329705996203693
N2,0.03692944008371247,0.6383016664444748,0.030216385361948636,0.25798865803999066,0.036563850069873484
N2,0.051514301755905996,0.7764630619236634,0.015904575224227866,0.10521476652986976,0.05090329456633285
N2,0.06627233624630208,0.7980607714146536,0.030315628191297014,0.05752100567508884,0.04783025847265836
N2,0.034533024307793744,0.8018640051302761,0.026744569281570343,0.06519722486667,0.07166117641368977
N2,0.03931260186075166,0.8345897974879872,0.024399508121084556,0.05479603938952958,0.046902053140647104
N2,0.0384241969398442,0.793777558925789,0.051771124019147616,0.06870468597609929,0.04732243413911975
N2,0.04009802440219727,0.8595234202592728,0.061170645075534956,0.009197934248460826,0.03000997601453413
N2,0.04846859061788534,0.6407780068734419,0.05484453975218114,0.20565270564891344,0.05025615710757808
N2,0.042847091499049125,0.5958203129364208,0.025456592781131427,0.29455103596796806,0.04132496681543063
