Stage,N1,N2,N3,R,W
W,0.050736567960611545,0.0032555994615019552,0.000561289856120361,0.018903127893782783,0.9265434148279834
W,0.00679124713353669,0.014218303494038662,0.002716829536755437,0.005852453836875663,0.9704211659987936
W,0.004462082714240093,0.004691534045664743,0.0027983318517673613,0.022251557285759414,0.9657964941025684
W,3.963701938968358e-65,5.104138457470439e-13,9.035539119811234e-13,9.0872022218652e-12,0.9999999999894988
W,7.012857194726351e-15,5.108900803903275e-08,2.727764784098063e-07,4.0346309664604817e-07,0.9999992726714099
W,1.5231264199674884e-07,2.054599490453639e-07,4.5230553867009005e-08,2.224649571986169e-06,0.9999973723472831
W,1.2228835905597548e-08,5.797188755338029e-08,4.919909916567928e-08,9.237750337792206e-08,0.9999997882226741
W,0.05842582224459215,0.00856218909548837,0.002778338080819432,0.0012629134203616117,0.9289707371587385
W,0.084821567094473,0.017297554015224845,0.062306500562771316,0.00736161510431038,0.8282127632232203
W,0.04177793551756864,0.03306764673231826,0.1610170291193236,0.01821874257361177,0.7459186460571778
W,0.012167516716063873,0.015285012614741836,0.0027399249489753735,0.004342351010138647,0.9654651947100802
W,0.02488699031758005,0.014601270226506268,0.007957790068965421,0.015499423130497056,0.9370545262564511
W,0.006220405070813751,0.02163829495098905,0.031208293894120553,0.04270722335958123,0.8982257827244955
W,0.004076894276502562,0.014037704988242996,0.0022278391836238376,0.0013510411285523802,0.9783065204230782
W,0.009432899240775037,0.0020812485734242056,0.0038308890514408347,0.0014781984358283194,0.9831767646985317
W,0.000291326905364241,0.010025855834783035,0.0001273440150758477,0.00011887483625341944,0.9894365984085235
W,0.003870439950840945,0.02318990123831088,0.0007565834708648703,0.00037409220763061254,0.9718089831323526
W,0.0019952967265268926,0.021344772681122056,0.0018386101694848895,0.00011654926233920656,0.9747047711605269
W,0.0056560188562893516,0.0605187426698938,0.008685034407657331,0.0016215054913039106,0.9235186985748557
W,0.0030092471290661775,0.02275578722694962,0.001661191774766686,0.0015133720911735158,0.9710604017780441
W,0.000117748834534997,0.001701481992625704,0.0002954514238788763,0.00017517935005916625,0.9977101383989013
W,0.00011591323446755084,0.003163177478617093,0.001309459967665028,0.00017883074888869408,0.9952326185703615
W,0.006754786295610751,0.002381682414944186,0.002536318816710045,0.03081870674967781,0.9575085057230572
W,0.007100599900962216,0.010133724866829903,0.011417464018251186,0.05267616792375147,0.9186720432902052
W,0.004031265298179695,0.0037240662275476585,0.014646640596769222,0.03109489774136391,0.9465031301361394
W,0.006792835995027072,0.0031472904830371555,7.229101052821727e-05,0.00110074490404594,0.9888868376073617
W,0.024098572751239687,0.0030029587576213775,2.5787189486588782e-05,0.0017875052506130657,0.9710851760510392
W,0.01167578424079124,0.011628364508600289,0.00048397731696587327,0.0020049450030871613,0.9742069289305554
W,0.006902406175231924,0.01407204343954545,0.0012008611197191353,0.002097108477117211,0.9757275807883863
W,0.0028257331803474904,0.012835894360110895,0.0005809074923415243,0.0011434685518716351,0.9826139964153284
W,0.0050538001481790435,0.015623412683967443,0.0008252626916144376,0.0031431963947281517,0.9753543280815109
W,0.010390970036306584,0.013890644826697105,0.0024991159239862136,0.024539197302222183,0.948680071910788
W,0.05760441197638985,0.06748207583138906,0.025761242661988655,0.24401749551934834,0.6051347740108841
W,0.0026945010032270018,0.010194936318156472,0.0005388166335075125,0.003830343192814181,0.9827414028522948
W,0.0032470271778706214,0.005157615091509745,0.001435490388085071,0.004153592102720101,0.9860062752398143
W,0.002037580664566886,0.005377850349903392,0.0022758460537712164,0.0003566407255757363,0.9899520822061828
W,0.006043870465884243,0.039962934654273335,0.029274621710109548,0.0017955444729717638,0.9229230286967612
W,0.021867312001939355,0.10524474878119555,0.05091711655354109,0.001177221040618052,0.820793601622706
W,4.487437186515128e-08,0.04580136063872046,0.04828331768468368,0.009251167315266606,0.8966641094869574
W,0.0017652604373510012,0.023760920261976178,0.0015858722496444675,0.001142906776611572,0.9717450402744168
W,0.009575744891334222,0.02087910995926326,0.002815645969858217,0.00044832015860820756,0.9662811790209362
W,0.0029016391931156586,0.023175934141177044,0.002624003752001894,0.00020963460848931435,0.9710887883052162
W,0.0031714179750776434,0.030527174468320088,0.002967073748175446,0.00011499002629840201,0.9632193437821285
W,0.0018801185733289326,0.045519928350125194,0.0067978193120866,0.00012414158202820295,0.9456779921824311
W,0.00264234829496784,0.042321919302079916,0.009553031664585739,0.00020349309068943826,0.945279207647677
W,0.0005992507547701136,0.00523101882291536,0.0030665385929540354,8.091517040407027e-05,0.9910222766589564
W,0.0004550111089426951,0.012159284956204948,0.005214815496799372,0.00012006773852184127,0.9820508206995312
W,0.00033222090193325225,0.006274813328749072,0.0029174881784420647,6.916408314013604e-05,0.9904063135077356
W,0.006379113612857579,0.046656332799984934,0.03417302942020474,0.0008568735938055729,0.911934650573147
W,0.022212626965982342,0.0974579070803046,0.17248226354247742,0.018460228182014562,0.689386974229221
W,0.033976000986887835,0.04617805113433585,0.04051773949265714,0.04355026130511929,0.8357779470809998
W,0.0290067112357953,0.07128485233782665,0.007049311917607459,0.0024292297469266275,0.890229894761844
W,0.00891941832107023,0.0382924875932217,0.005539292989892142,0.0005035832553456342,0.9467452178404703
W,0.017986534661831127,0.07831755819005373,0.011491994757156872,0.0009246469322933787,0.8912792654586649
W,0.02724099351959595,0.2585693787272237,0.005656105887935492,0.0014450777285503313,0.7070884441366945
W,0.007817762248933652,0.1103760658274206,0.1025725435620804,0.007464352244742257,0.771769276116823
N3,0.014740218287520531,0.10904266097441663,0.5474743497731398,0.01320863053376793,0.3155341404311552
W,0.09829734402903234,0.03549193894864246,0.04720577354728706,0.14324510068467183,0.6757598427903664
N1,0.6673771512557187,0.015168278832484743,0.02889458294568752,0.007968831895772873,0.28059115507033616
W,0.21126556648682157,0.028375896958668233,0.0007288108037441667,0.007034212565752699,0.7525955131850133
W,0.011962590756202516,0.014612449354402457,0.0007872678761567722,0.0033780777554862163,0.9692596142577521
W,0.015355896180031253,0.07067330005596036,0.0010843562033469394,0.005326264984317931,0.9075601825763435
W,0.02456597559879452,0.10234525599974023,0.0026607262975299833,0.03995745109390865,0.8304705910100266
W,0.01905109543027778,0.03745035351180736,0.002384317672114622,0.04640326840446106,0.8947109649813392
N1,0.9985362552920101,6.684012010444469e-06,1.8607551600712198e-07,0.0008391124033022788,0.0006177622171613936
W,0.0022951193449023207,0.009407104129020355,0.0010516195095634422,0.010361678820118968,0.9768844781963948
W,0.001975008687905988,0.018322377112798004,0.0010220224238819385,0.005969266434755573,0.9727113253406585
W,0.003562440177613127,0.02644628102952451,0.006321463820224034,0.022845524448245568,0.9408242905243928
W,0.005395826056682997,0.05588078721512297,0.009661662205648205,0.021401576710284136,0.9076601478122618
W,0.008339399987174197,0.0696115039699652,0.00868276888280626,0.02055017724211215,0.8928161499179422
W,0.00576840228497973,0.07336914716935354,0.01373662740424162,0.03219397298514879,0.8749318501562763
W,0.004018662151216844,0.02893002185538861,0.002481524692220815,0.013710563677656912,0.9508592276235167
W,0.04012679814407126,0.10921940272881406,0.011853151656394046,0.059340700012649475,0.7794599474580711
W,0.04929434387946227,0.05102571768718871,0.0031587872349691337,0.04372131407318109,0.8527998371251988
W,0.05361425808955029,0.12107497103274821,0.00508762270997144,0.0678825610218159,0.7523405871459141
W,0.05857672668179233,0.10254253427382713,0.0015239522036208366,0.07180238828470704,0.7655543985560527
W,0.06546861006602471,0.1102939902907416,0.011395971706921281,0.07907950809280011,0.7337619198435122
W,0.0708990600564151,0.09607679454743843,0.0007913904854044638,0.07221754443398556,0.7600152104767565
W,0.08317227714109501,0.12470521147896829,0.006601683700247469,0.08036641201186719,0.705154415667822
W,0.05514583360479262,0.08200233662754246,0.0024085369354742356,0.07100021637527357,0.7894430764569172
