Stage,N1,N2,N3,R,W
W,0.008971721773357954,0.0042603797573967355,0.0006241971695605795,0.005240525055763504,0.9809031762439213
W,0.005298451071131426,0.0018616775713550197,9.82803469573874e-06,0.00014383409205814837,0.9926862092307596
R,0.023970928890546382,0.06496596590467385,0.0010692961428904507,0.775037158604877,0.13495665045701233
R,0.006439731789693862,0.02410322034044577,0.0011060728105804366,0.9350545657108428,0.033296409348437195
W,0.12868317138176455,0.030696217991211264,0.008298625485809077,0.0013726544669799038,0.8309493306742352
W,0.041100398093549706,0.13978960377044625,0.0071634795571913325,0.3160555566006598,0.4958909619781528
W,0.11702580685123558,0.053998064104704244,0.001018878948443997,0.00211122529715793,0.8258460247984584
W,0.06779541204513909,0.03231921668436174,0.003600325214680989,0.005006130946190619,0.8912789151096275
W,0.10973975348376892,0.030735319189597265,0.0038957024425978464,0.004249714768889443,0.8513795101151466
W,0.10569184658715733,0.4179313378172987,0.005730076994366525,0.00766713950422609,0.4629795990969512
W,0.11821449678072268,0.36004136260042546,0.020022401975651305,0.018048803669087142,0.48367293497411334
N2,0.04301173034061199,0.41271131341470224,0.1568067789269831,0.27583321869782773,0.11163695861987494
W,8.661213045121023e-07,4.335610683529986e-05,2.9407888765353517e-05,7.515396644827665e-06,0.99991885448645
W,2.2480307229188933e-05,0.00023821876238342427,5.974620187967522e-07,1.322749029002992e-05,0.9997254759780785
W,3.991236496593678e-05,0.00021329186542247845,9.109857884893245e-07,9.132677677024551e-06,0.999736752106146
N2,0.05522635949386439,0.890371410475735,0.0020350090573809077,0.02930971810324167,0.02305750286977813
N2,0.0038160359660412706,0.924947800296481,0.0536180559547631,0.0031075817840109546,0.014510525998703751
N2,0.016084606743538055,0.9398226614042007,0.012639885777717793,0.0047914945022115,0.026661351572331824
N2,0.060451684659773165,0.8828342149695025,0.008975851607764375,0.023543732799623223,0.02419451596333684
N2,0.06681715250591401,0.8754923513332415,0.009984633792152722,0.0255418022948142,0.022164060073877587
N2,0.03867879470689888,0.9079860039764933,0.020528637681648126,0.014244039759991492,0.0185625238749683
N2,0.012228055839131908,0.8979202381719674,0.04274438677762656,0.011584412745317072,0.03552290646595693
N2,0.00788559515674577,0.8412069208954269,0.11012406984146479,0.015687032011203892,0.02509638209515863
N2,0.04382483760173662,0.9087522588476443,0.008290964210273618,0.013199240902652896,0.025932698437692595
N2,0.03290844920418016,0.911984094449579,0.021700520934474075,0.009150678845746807,0.02425625656602001
N2,0.021816383903896983,0.9159785436494493,0.00908150261678597,0.009886848441738866,0.04323672138812861
N2,0.0052787601419991125,0.6686154091719494,0.2988900185767837,0.005219084877843733,0.021996727231424127
W,0.04749327289250575,0.2662494107789399,0.13952779150459024,0.2613650671693019,0.2853644576546622
W,0.06194887643803049,0.09264883189835939,0.14868123189142438,0.3230590584599181,0.3736620013122676
R,0.027309488798814497,0.057057839100183846,0.12196998571247221,0.44230320323304295,0.3513594831554865
N1,0.3806066392692752,0.23661606370203522,0.03138241033823921,0.03576958369618122,0.3156253029942692
N2,0.37250019074304114,0.5115223859831567,0.00911587832131784,0.024002085151610338,0.08285945980087397
N2,0.06567863778482784,0.8311430952010898,0.0101754123432245,0.011868462310368604,0.08113439236048925
N2,0.04101011663981147,0.8917962212991386,0.0027271903649097114,0.02018343921220475,0.044283032483935524
N2,0.05025622569311955,0.8664243431585951,0.007444335049597115,0.035140694065922,0.04073440203276627
N2,0.061168121814793384,0.8518044254843441,0.022378149460595714,0.00944212817062812,0.05520717506963866
N2,0.052158458295950186,0.8218127927641413,0.018079213640393246,0.04290423375076731,0.06504530154874796
N2,0.014324912275220742,0.8754804789400815,0.04798644443776753,0.03382927945962358,0.028378884887306752
N2,0.01669272095717531,0.8676200734873509,0.03709259643425327,0.048125753969232174,0.030468855151988307
N2,0.012427782759311926,0.9533193061438625,0.005117142795522114,0.013494016514744623,0.015641751786558706
N2,0.01847798863496277,0.9619503308161346,0.0033220244096925514,0.004361122089578079,0.011888534049632105
N2,0.005247979067201858,0.9766033740671949,0.0030835275195497188,0.004916045681229259,0.010149073664824374
N2,0.003117816396890807,0.9693106664169391,0.01064298677505715,0.008464227081713243,0.008464303329399729
N2,0.004426393271014171,0.6139361935878835,0.3674893777599296,0.003558131191827348,0.010589904189345356
N2,0.005063359491376285,0.9613711733639698,0.013599044750120595,0.0026602302188257175,0.01730619217570749
N2,0.010641885704970114,0.9541977536074266,0.015904099538711407,0.003104898941573026,0.016151362207318852
N2,0.012061746820322294,0.96538317732337,0.0036320236630630045,0.0026966498413710785,0.01622640235187361
N2,0.01154784716165301,0.9661141565316312,0.008360393760861277,0.0030049197228142824,0.010972682823040375
N2,0.003511631075260899,0.9380939970471641,0.026704917387052707,0.0038670458694434126,0.02782240862107874
N2,0.0008378254097454297,0.6004114069977525,0.3877917021724846,0.0015819701959343823,0.0093770952240832
N2,0.002258214071198826,0.814307591320998,0.1692510835703045,0.002618663371461056,0.011564447666037673
N2,0.0026158333478701096,0.9577930960648652,0.029904823873951332,0.0014546037820772992,0.008231642931235962
N2,0.004854857014560392,0.9059141041581599,0.07257353057497681,0.0033752999672527428,0.013282208285050254
N2,0.0013073918165682427,0.9384914426665494,0.050404512728739886,0.00142913877268754,0.008367514015454894
N2,0.0012817001143957602,0.7499079324817531,0.23937383262874712,0.0008753152485069133,0.008561219526596914
N2,0.0015906912215859785,0.957335469584794,0.031476996970881195,0.002170823279288113,0.007426018943450787
N3,0.0009632226022169168,0.36051413200171056,0.5798363237411073,0.0005957452090275968,0.05809057644593767
N2,0.0014303848294930483,0.7697861906520505,0.10835064003047691,0.003163398889101233,0.11726938559887842
N2,0.0010710570295400504,0.7243752557347735,0.164236382739738,0.0015935834710368998,0.1087237210249116
N2,0.0010748857305217033,0.5742606833749114,0.4165323840445511,0.0008183008924276981,0.007313745957587992
N2,0.0014133891950369331,0.5928993863436974,0.39489368083258475,0.00047776854317857004,0.01031577508550218
N3,0.0014139761399837377,0.47961217196888656,0.511919538250578,0.0005065176292470256,0.00654779601130471
N2,0.0027500375345848975,0.8396898891568403,0.14287693555949962,0.0018683467314014122,0.012814791017674082
N3,0.0021392216812956126,0.45251242437290234,0.5368928667045235,0.0006435509146183167,0.007811936326660207
N2,0.002890120215809115,0.8186551090227,0.14933491492171044,0.0032013206199136878,0.02591853521986671
N3,0.0007707070900375259,0.4163557034135588,0.5751973987983962,0.0008134071433285997,0.006862783554678898
N3,0.00045371399249910684,0.27695925501469354,0.7174901962613862,0.000851233426544896,0.00424560130487614
N2,0.003069615167433309,0.49418998878959,0.4835996866134029,0.0014522762382744524,0.01768843319129931
N3,0.000792291361747389,0.19943824453715808,0.7966154769083827,0.0005053660283514657,0.0026486211643603178
N3,0.0006757201619843946,0.3528311052703087,0.6417851915558047,0.0006568884399842834,0.00405109457191787
N3,0.0014196280940127104,0.3826515323958162,0.6091238066822882,0.0007244836984118682,0.006080549129471241
N3,0.0004613337762443242,0.15418604615204354,0.843157669271846,0.0002641824646845169,0.001930768335181671
N3,0.002663941060169449,0.38774889354416103,0.5971857789205511,0.0009815784486973712,0.011419808026420999
N3,0.0018695561971855373,0.3229677720819901,0.6655638851164779,0.0010733332055189928,0.008525453398827371
N3,0.00337686312813585,0.3972900670176393,0.5900603211613727,0.0013779306469061303,0.00789481804594593
N3,0.0014762722114302694,0.19595870769750656,0.7943861135690106,0.0006543547482942365,0.0075245517737584314
N3,0.0008820760753821163,0.15269238481851294,0.8436224512428279,0.0003035921432253735,0.002499495720051885
N2,0.003204841162359995,0.5991456833372653,0.38533115672134993,0.0012798074210196484,0.011038511358005166
N3,0.0019027508432783752,0.2671311336013514,0.7216329287047359,0.0012375802042525993,0.008095606646381662
N3,0.0011072599031289872,0.2486176383257186,0.7436099574703484,0.0004120093755987798,0.006253134925205201
N3,0.0010912553777786419,0.2049210807450462,0.7910044720069866,0.00029320890327710924,0.0026899829669112694
N3,0.0009902413752189076,0.19029007799347214,0.802933926426038,0.0003872155541359063,0.005398538651135119
N3,0.0012891402856649058,0.2361894004195933,0.757069630749762,0.0006219657572238772,0.0048298627877560755
N3,0.001406116716914272,0.28231677767902047,0.7063974625918819,0.0006495420837368396,0.009230100928446635
N3,0.002004878938716814,0.2306730482684372,0.7601579335636255,0.00046930211460214646,0.006694837114618416
N3,0.000559949241949842,0.13123075538962223,0.8645370696532257,0.00020664810408428647,0.0034655776111179003
N3,0.0018999445026414655,0.24268474638636192,0.7495428481226937,0.000467349686899418,0.005405111301403565
