Stage,N1,N2,N3,R,W
W,0.09091001111125131,0.03147171248695239,0.00012136132996282713,0.005242428806411523,0.8722544862654219
W,0.0923003762457264,0.053724998878448005,9.27047369863111e-06,0.009873084225450756,0.8440922701766762
W,0.02893233056425994,0.013293131665203576,0.00010732612438439045,0.000572160299184456,0.9570950513469676
W,0.0918086073438199,0.13154412819943562,0.005025804525611271,0.009336984600062293,0.7622844753310709
W,0.11852689635470592,0.07831711635342595,0.005743016819893133,0.0022887524484110472,0.795124218023564
W,0.040567021921960225,0.030921285609329583,0.00015110332127580352,0.0012069880195687568,0.9271536011278656
R,0.010935100457782555,0.04644827723205262,0.0058641807642102065,0.773394776797606,0.16335766474834873
R,9.730386213707006e-51,0.03527937639401514,0.0027219163942265364,0.9191838145190357,0.04281489269272248
W,0.2140327208407533,0.016897697919502106,7.414381370801439e-05,0.006011939458293053,0.7629834979677436
W,0.031156611881558646,0.011060341031433883,0.00028226882116782554,0.005540293824845277,0.9519604844409942
R,0.10129267479610594,0.06554257895635539,0.024402237960428234,0.6109577313420477,0.19780477694506277
R,0.08893921257143662,0.09465000533218068,0.04889857943841062,0.5592338955664675,0.20827830709150455
W,0.3923643380956925,0.13622667273492586,0.006451080661536799,0.003382145899427071,0.4615757626084177
W,0.20932576588328747,0.03945670406537736,0.02314907193937639,0.00300519360193701,0.7250632645100218
W,0.039122777870255074,0.02597786788632852,0.018487066663426505,0.0015328492942719275,0.9148794382857179
W,0.03400872471562414,0.2034288853210676,0.0702101707845726,0.024608472203353236,0.6677437469753823
R,0.041073185292272336,0.1790344950322149,0.13222514783918957,0.3348907572628591,0.3127764145734641
W,0.36265576610479633,0.18587525361416773,0.005814786571429625,0.006145592143280807,0.43950860156632554
W,0.017016448816614023,0.03137110946057807,0.0016230831759500262,0.005226503874639079,0.9447628546722189
W,0.030955653888711545,0.22014776955753923,0.02174499040103524,0.0171994142420892,0.7099521719106248
W,0.029637431913040052,0.12006453543098142,0.017983517407009847,0.06820497371277316,0.7641095415361954
W,0.0381319663374633,0.17599178710644506,0.016296248378774764,0.10565265479319592,0.663927343384121
W,0.026947783617818494,0.04241354268585871,0.0014708097155720305,0.032441290085203155,0.8967265738955477
W,0.04588054181995011,0.02228668783060787,0.005368058843825312,0.0483801884823665,0.8780845230232501
W,0.2653558977904344,0.2843918462969302,0.03294116526138739,0.07344296704916113,0.34386812360208685
N2,0.15812103395708282,0.4774100738224317,0.02669781781868438,0.1332281782592186,0.20454289614258256
N2,0.08880383523194527,0.6910770830861612,0.028495451637151326,0.14116419397836175,0.050459436066380335
N2,0.13505312049621246,0.4330272734253472,0.020521267923049955,0.3156838953852674,0.0957144427701231
N2,0.036826269373430774,0.5537665428149433,0.05370886732131619,0.32345734499978235,0.032240975490527214
N2,0.02235255474219361,0.7238216410113072,0.014512768306016437,0.2057272075219604,0.03358582841852227
N2,0.0974005203522431,0.446394778946469,0.025168078490259153,0.37832166274996215,0.0527149594610666
N2,0.05335811027769796,0.6825869308424798,0.016749177452681407,0.20105329207356712,0.04625248935357367
N2,0.05036227678123355,0.8046087977658585,0.011415823043992463,0.08541835673070465,0.04819474567821098
N2,0.05842682888240679,0.8155082210099094,0.02268296225852871,0.08626734997280289,0.01711463787635209
N2,0.042874234055738814,0.6543029487093701,0.14678658548971146,0.0297295045424965,0.1263067272026831
N2,0.14970173953070912,0.6415706686217206,0.0075481006291613474,0.1453004717333746,0.05587901948503433
N2,0.17987384110196225,0.5706937553607703,0.008898542151046338,0.1657307420975768,0.0748031192886444
N2,0.12311848554174039,0.6122768018385546,0.040619982993876515,0.1595097157432725,0.06447501388255604
N2,0.18653874300335935,0.5276604180453344,0.007533613376560794,0.14062034104874996,0.1376468845259955
N2,0.08609635778975504,0.7257764177088779,0.032767201335817814,0.1156836766250796,0.0396763465404697
N2,0.0900028242282916,0.7605902222868851,0.009644899011656728,0.09908128853803358,0.040680765935132986
N2,0.12679352752170467,0.5810015277023709,0.030084257131271688,0.1327750600589392,0.1293456275857135
N2,0.026473238545868288,0.888817693206177,0.014917760297970959,0.019414824542073248,0.050376483407910365
N2,0.1837850859410927,0.4466909309137395,0.0035925130975845,0.24819633567420052,0.11773513437338293
N2,0.08813676875218672,0.7520140015813379,0.024792058922027925,0.04072311593324651,0.09433405481120107
N2,0.08479757122637084,0.796628310444398,0.00992407588628892,0.0626757617888186,0.04597428065412356
N2,0.1336762979312328,0.7924455196505573,0.003779234199195984,0.02414780341159972,0.045951144807414135
N2,0.07353232228774963,0.8171008324930548,0.02189180449391363,0.03960177703006126,0.04787326369522062
N2,0.03465833862944978,0.8708360916626107,0.007969902778360991,0.05446865232799308,0.03206701460158536
N2,0.010927434912742605,0.942962079534195,0.008643330084750918,0.02666971664699496,0.010797438821316611
N2,0.037139607382486575,0.853616111306873,0.013157965421570347,0.06135015562998158,0.03473616025908853
N2,0.008758102616769486,0.8968198383004943,0.013513223828093635,0.023192366996485362,0.05771646825815752
N2,0.06510639571964483,0.8724889394647638,0.010018594358737587,0.018044196919045772,0.03434187353780824
N2,0.0024065648384167635,0.7979508268433271,0.005097019247604024,0.01345899274783467,0.18108659632281732
W,1.417844922949086e-07,9.816781379413233e-05,1.450494234445248e-05,3.6164481830714733e-06,0.9998835690111861
N2,0.2143007645414987,0.6681254992411677,0.011945348308476992,0.03898434877110464,0.06664403913775185
N2,0.3463348478598798,0.45333911723879755,0.02286758986180304,0.03615419265871863,0.1413042523808011
W,0.01607622027723395,0.11259609360497802,0.0779965402039889,0.3759650709111161,0.417366075002683
R,7.384713277781049e-15,0.03450288835134135,0.2707584463503259,0.3493624473516907,0.34537621794663464
R,0.016430851419207564,0.08729719894646476,0.01853445798678403,0.5326409057837523,0.3450965858637914
W,0.25527704194244294,0.3050784147783338,0.004639944456320331,0.002626775265814328,0.4323778235570885
W,0.17386098329453623,0.3827519147447366,0.03288054210936639,0.00570685256590615,0.4047997072854546
N2,0.08172679888751246,0.7308740490506243,0.07448314685892664,0.001683560915981636,0.11123244428695497
N2,0.2204427739541821,0.6395066516882713,0.004845540345431736,0.013374126465952575,0.12183090754616235
N2,0.014136940713043722,0.8477357251806515,0.03472750507177445,0.006868307503813705,0.09653152153071656
N2,0.017742048372514557,0.8653177853623681,0.04591673887769864,0.006144749665368669,0.06487867772205003
N2,0.06739159045012144,0.8056752362213067,0.007792635972773631,0.04089254593190096,0.07824799142389738
N2,0.0554967049546881,0.7492668116533231,0.013926841817549742,0.09824645333893428,0.0830631882355049
N2,0.010237534092719528,0.9250241260742326,0.015864467655431373,0.024556509201984867,0.02431736297563179
N2,0.012694924796867008,0.9172660882489421,0.01607948146263269,0.0207477297203833,0.03321177577117493
N2,0.019576370698212244,0.8986720265566852,0.00741280600213699,0.02503555558825609,0.049303241154709423
N2,0.005095392909394569,0.8788781981719651,0.0521688795701016,0.026746354191755715,0.03711117515678309
N2,0.00621420890242877,0.7642442514179325,0.1522736843607493,0.043633603179430935,0.03363425213945845
N2,0.007461481054605195,0.8077548553663088,0.13614719876309908,0.019328216707230915,0.029308248108756103
N2,0.015998024030074304,0.717714532369325,0.21124826126745883,0.011568389012019049,0.04347079332112286
N2,0.026368969026335183,0.8886411317126257,0.048751685779073,0.020665884794140336,0.015572328687825763
N2,0.016530536887327814,0.8890461388053899,0.04798635471322635,0.02477047385721824,0.021666495736837696
N2,0.05423202216102646,0.8413395414503102,0.012873636934621697,0.047761989823099864,0.04379280963094198
